spec,tau,minConf,collapse,selectPasses,selectUnits,selectN,nMembers
price+compact,0.04,0,mostBooks,6,734.2,15872,2
gbm+offset,0.02,0,maxEv,6,724.6,43145,2
gbm+offset,0.01,0,mostBooks,6,724.3,48768,2
price+box+iso,0.0,0,maxEv,6,703.9,52406,3
compact,0.0,0,mostBooks,6,695.1,52047,1
compact,0.01,0,mostBooks,6,680.0,44188,1
box+gbm+iso,0.02,0,mostBooks,6,680.0,42799,3
compact+gbm,0.01,0,mostBooks,6,676.8,47372,2
compact+iso,0.01,0,mostBooks,6,671.0,45469,2
price+gbm+iso,0.0,0,maxEv,6,668.0,53231,3
price+iso,0.04,0,maxEv,6,656.0,24851,2
box+offset,0.0,0,mostBooks,6,650.2,52929,2
box+iso,0.04,0,maxEv,6,647.8,33187,2
offset,0.0,0,mostBooks,6,647.5,52944,1
offset,0.0,0,maxEv,6,643.8,52942,1
box+iso,0.04,0,mostBooks,6,643.1,33186,2
price+iso,0.02,0,maxEv,6,638.7,37764,2
box+gbm+iso,0.01,0,mostBooks,6,637.7,48410,3
price+iso,0.01,0,mostBooks,6,637.6,45121,2
box+gbm+iso,0.0,0,mostBooks,6,627.9,54109,3
price+iso,0.02,0,mostBooks,6,627.0,37765,2
compact+gbm,0.01,0,maxEv,6,619.6,47365,2
box+offset,0.0,0,maxEv,6,610.2,52926,2
price+gbm,0.02,0,mostBooks,6,600.4,40513,2
gbm+offset+iso,0.0,0,mostBooks,6,599.4,54101,3
compact+iso,0.0,0,maxEv,6,591.1,51980,2
gbm+offset+iso,0.01,0,mostBooks,6,583.3,48408,3
price+gbm,0.02,0,maxEv,6,557.7,40506,2
compact+iso,0.0,0,mostBooks,6,541.0,51983,2
price+iso,0.0,0,maxEv,6,447.0,52536,2
price+iso,0.0,0,mostBooks,6,425.8,52538,2
box+iso,0.0,0,mostBooks,6,413.4,54450,2
box+iso,0.0,0,maxEv,6,389.7,54445,2
price+compact+gbm,0.04,55,mostBooks,6,369.5,8183,3
compact,0.04,55,maxEv,6,346.9,8894,1
compact,0.04,55,mostBooks,6,334.3,8894,1
compact+box+gbm,0.04,60,maxEv,6,307.7,6850,3
compact+offset,0.01,55,maxEv,6,303.5,17206,2
compact+gbm,0.02,60,maxEv,6,298.3,10791,2
compact+gbm+iso,0.02,60,maxEv,6,296.1,9914,3
gbm,0.0,60,maxEv,6,295.7,16783,1
compact+box+gbm,0.01,60,maxEv,6,294.2,12385,3
price+compact+iso,0.04,55,maxEv,6,290.6,7448,3
compact+gbm,0.02,60,mostBooks,6,289.3,10791,2
price+compact+iso,0.04,55,mostBooks,6,286.7,7447,3
compact+gbm+offset,0.04,60,maxEv,6,282.4,6519,3
price+compact+offset,0.04,55,maxEv,6,281.9,6963,3
compact+box+gbm,0.04,60,mostBooks,6,281.5,6848,3
compact+gbm+iso,0.02,60,mostBooks,6,280.1,9914,3
compact+gbm,0.0,60,maxEv,6,279.6,14885,2
compact,0.02,55,maxEv,6,279.2,14488,1
compact+gbm+offset,0.01,60,maxEv,6,278.0,12268,3
compact+gbm+iso,0.04,60,maxEv,6,275.9,6785,3
compact+gbm+iso,0.0,60,maxEv,6,275.6,13717,3
price+gbm,0.0,55,mostBooks,6,274.7,20144,2
price+compact+offset,0.04,55,mostBooks,6,273.8,6962,3
gbm,0.01,60,maxEv,6,270.9,15117,1
compact+gbm,0.0,60,mostBooks,6,268.9,14885,2
compact+box+gbm,0.01,60,mostBooks,6,268.0,12383,3
price+gbm+offset,0.02,60,maxEv,6,267.6,9073,3
price+compact+iso,0.01,55,maxEv,6,266.1,15798,3
compact,0.02,55,mostBooks,6,264.8,14489,1
price+compact+iso,0.01,55,mostBooks,6,264.4,15797,3
compact+gbm+offset,0.04,60,mostBooks,6,263.2,6517,3
compact+gbm+iso,0.04,60,mostBooks,6,262.0,6785,3
compact+gbm+offset,0.01,60,mostBooks,6,260.1,12266,3
price+compact+gbm,0.0,55,mostBooks,6,259.8,20270,3
compact+offset,0.0,55,maxEv,6,257.5,20423,2
compact+offset+iso,0.01,55,maxEv,6,257.2,17471,3
compact+gbm+iso,0.0,60,mostBooks,6,256.8,13718,3
price+gbm+offset,0.02,60,mostBooks,6,256.0,9071,3
price+gbm+iso,0.01,60,maxEv,6,252.2,11137,3
price+compact+offset,0.01,55,maxEv,6,251.7,16288,3
price+gbm+iso,0.0,60,maxEv,6,251.7,13224,3
compact+box,0.0,55,maxEv,6,250.9,20737,2
price+box+gbm,0.02,60,maxEv,6,246.5,9208,3
price+gbm,0.0,60,maxEv,6,246.3,14113,2
compact+offset+iso,0.01,55,mostBooks,6,246.3,17471,3
price+gbm,0.0,60,mostBooks,6,240.4,14112,2
price+gbm+iso,0.01,60,mostBooks,6,239.7,11137,3
price+gbm+iso,0.0,60,mostBooks,6,238.1,13224,3
compact+box+iso,0.01,55,maxEv,6,235.5,17644,3
price+box+gbm,0.02,60,mostBooks,6,235.2,9206,3
price+gbm+offset,0.01,60,maxEv,6,231.8,11377,3
iso,0.0,55,maxEv,6,229.6,22717,1
compact+box+iso,0.01,55,mostBooks,6,229.6,17644,3
price+gbm,0.02,60,maxEv,6,229.4,9502,2
price+gbm+iso,0.04,60,maxEv,6,222.9,6016,3
price+gbm,0.02,60,mostBooks,6,221.8,9501,2
price+box+gbm,0.0,60,maxEv,6,219.9,13916,3
price+gbm+offset,0.01,60,mostBooks,6,219.1,11375,3
price+gbm+offset,0.0,60,maxEv,6,215.4,13818,3
price+gbm+iso,0.04,60,mostBooks,6,214.2,6016,3
box+gbm+offset,0.01,60,maxEv,6,211.9,12870,3
price+box+offset,0.01,55,maxEv,6,208.0,16986,3
price+box+offset,0.04,55,mostBooks,6,207.7,8972,3
price+offset+iso,0.01,55,mostBooks,6,207.7,16563,3
price+box+iso,0.01,55,maxEv,6,207.6,16757,3
box+gbm+iso,0.0,60,maxEv,6,207.2,14473,3
price+offset,0.01,55,maxEv,6,206.8,16178,2
box+gbm+offset,0.04,60,mostBooks,6,206.1,7759,3
price+box+gbm,0.0,60,mostBooks,6,205.6,13915,3
price+box+gbm,0.01,60,maxEv,6,202.7,11525,3
price+box+offset,0.04,55,maxEv,6,202.7,8973,3
price+iso,0.0,55,maxEv,6,201.8,19163,2
price+offset+iso,0.0,55,mostBooks,6,201.7,19654,3
price+offset+iso,0.01,55,maxEv,6,201.0,16561,3
price+gbm+offset,0.0,60,mostBooks,6,200.9,13817,3
price+iso,0.0,55,mostBooks,6,198.7,19166,2
price+offset+iso,0.0,55,maxEv,6,198.5,19652,3
price+box+iso,0.0,55,maxEv,6,198.3,19850,3
gbm+offset+iso,0.0,60,maxEv,6,196.9,14347,3
gbm+offset+iso,0.01,60,maxEv,6,194.6,12520,3
price+offset,0.01,55,mostBooks,6,194.5,16177,2
box+gbm+iso,0.0,60,mostBooks,6,191.2,14472,3
price+box+gbm,0.01,60,mostBooks,6,190.1,11523,3
price+iso,0.04,55,mostBooks,6,187.2,8357,2
gbm+offset+iso,0.0,60,mostBooks,6,186.4,14346,3
price+iso,0.04,55,maxEv,6,182.9,8356,2
price+box+offset,0.02,55,maxEv,6,179.9,13946,3
box+iso,0.0,60,maxEv,6,172.8,14843,2
offset+iso,0.0,60,mostBooks,6,172.7,14643,2
price+box,0.04,55,maxEv,6,170.6,7378,2
box+iso,0.0,60,mostBooks,6,169.5,14843,2
price+offset,0.01,60,maxEv,6,169.3,10275,2
price+offset+iso,0.0,60,mostBooks,6,166.8,13263,3
offset+iso,0.0,60,maxEv,6,165.2,14642,2
price+offset+iso,0.0,60,maxEv,6,162.3,13263,3
price+box,0.04,55,mostBooks,6,161.8,7376,2
compact,0.0,60,mostBooks,6,145.4,15062,1
compact+offset+iso,0.01,60,maxEv,6,139.4,11696,3
compact+offset+iso,0.01,60,mostBooks,6,133.9,11696,3
price+offset,0.0,55,maxEv,6,127.8,20228,2
compact+box+offset,0.04,60,maxEv,6,124.8,6427,3
price+box+offset,0.02,60,maxEv,6,124.6,8812,3
box+iso,0.04,60,maxEv,6,122.9,8192,2
iso,0.02,60,mostBooks,6,121.9,12397,1
iso,0.02,60,maxEv,6,120.3,12396,1
box+iso,0.04,60,mostBooks,6,117.0,8192,2
price+offset,0.0,55,mostBooks,6,115.6,20227,2
box+offset,0.0,60,mostBooks,6,114.9,15175,2
offset,0.0,60,maxEv,6,114.7,15008,1
offset,0.0,60,mostBooks,6,113.1,15007,1
iso,0.01,60,mostBooks,6,112.7,14093,1
compact+box+offset,0.04,60,mostBooks,6,112.4,6425,3
price+box,0.0,55,maxEv,6,112.3,20565,2
iso,0.01,60,maxEv,6,108.6,14091,1
price+box,0.0,60,mostBooks,6,107.1,13934,2
price+box,0.0,55,mostBooks,6,94.8,20564,2
box+gbm+offset,0.04,0,maxEv,5,1067.7,31827,3
price+gbm+offset,0.02,0,maxEv,5,986.2,39640,3
compact+box+gbm,0.04,0,maxEv,5,941.3,28742,3
compact+gbm+offset,0.04,0,maxEv,5,933.7,28661,3
price+box+gbm,0.02,0,maxEv,5,931.7,39752,3
compact+box+gbm,0.04,0,mostBooks,5,929.1,28742,3
compact+offset+iso,0.01,0,maxEv,5,922.2,45654,3
price+compact+iso,0.02,0,maxEv,5,913.8,35873,3
price+compact+iso,0.02,0,mostBooks,5,898.0,35872,3
compact+box+offset,0.0,0,maxEv,5,892.6,51891,3
price+box+gbm,0.0,0,mostBooks,5,885.4,53934,3
price+gbm+offset,0.01,0,maxEv,5,884.4,46815,3
compact+box+iso,0.02,0,maxEv,5,882.0,39495,3
compact+offset+iso,0.02,0,maxEv,5,881.8,39485,3
box+gbm+iso,0.04,0,maxEv,5,874.3,32647,3
box+gbm+offset,0.02,0,maxEv,5,873.2,42161,3
price+compact+offset,0.0,0,maxEv,5,870.6,53935,3
compact+gbm+offset,0.01,0,maxEv,5,866.1,46466,3
box+offset,0.02,0,mostBooks,5,862.8,41689,2
box,0.02,0,mostBooks,5,862.2,41750,1
box+offset,0.02,0,maxEv,5,854.8,41686,2
compact+offset+iso,0.01,0,mostBooks,5,854.4,45657,3
compact+box+offset,0.0,0,mostBooks,5,854.1,51890,3
compact+gbm+offset,0.01,0,mostBooks,5,850.5,46473,3
compact+offset+iso,0.02,0,mostBooks,5,850.0,39486,3
compact+box+iso,0.02,0,mostBooks,5,849.8,39494,3
compact+box+iso,0.01,0,maxEv,5,845.4,45733,3
box,0.02,0,maxEv,5,842.0,41747,1
offset,0.04,0,maxEv,5,841.6,31511,1
offset,0.04,0,mostBooks,5,836.8,31512,1
compact+iso,0.02,0,maxEv,5,831.7,39166,2
box+offset,0.04,0,mostBooks,5,825.8,31636,2
compact+box+gbm,0.01,0,maxEv,5,825.2,46485,3
compact+box+gbm,0.01,0,mostBooks,5,821.2,46491,3
price+box+gbm,0.0,0,maxEv,5,814.2,53927,3
compact+box+iso,0.01,0,mostBooks,5,808.5,45735,3
compact+gbm+offset,0.0,0,mostBooks,5,804.7,52928,3
price+offset+iso,0.02,0,maxEv,5,804.2,38553,3
box+gbm+offset,0.01,0,maxEv,5,796.0,47829,3
price+box+iso,0.02,0,maxEv,5,794.1,38556,3
box,0.04,0,mostBooks,5,779.8,31696,1
compact+gbm+offset,0.0,0,maxEv,5,775.9,52919,3
price+gbm+offset,0.0,0,maxEv,5,770.7,53919,3
price+box+iso,0.01,0,maxEv,5,768.3,45393,3
offset,0.01,0,maxEv,5,767.4,47170,1
offset,0.01,0,mostBooks,5,765.3,47174,1
compact+box+gbm,0.0,0,mostBooks,5,763.3,53005,3
box,0.04,0,maxEv,5,755.2,31696,1
price+box,0.0,0,maxEv,5,754.2,54583,2
compact+gbm+iso,0.01,0,maxEv,5,749.4,46650,3
box+gbm+offset,0.0,0,maxEv,5,737.3,53584,3
gbm+offset+iso,0.02,0,maxEv,5,736.1,42803,3
price+compact+gbm,0.04,0,maxEv,5,734.7,23979,3
offset+iso,0.04,0,mostBooks,5,730.3,33113,2
compact+iso,0.01,0,maxEv,5,724.5,45469,2
compact+box+gbm,0.0,0,maxEv,5,723.7,52997,3
price+compact+gbm,0.01,0,maxEv,5,722.6,46625,3
price+compact+iso,0.01,0,maxEv,5,711.1,43974,3
price+compact+iso,0.01,0,mostBooks,5,704.1,43972,3
box,0.01,0,maxEv,5,666.2,47246,1
box+gbm,0.01,0,maxEv,5,665.6,48775,2
box+offset+iso,0.02,0,mostBooks,5,664.1,42379,3
box+gbm+iso,0.02,0,maxEv,5,663.8,42792,3
compact+offset+iso,0.0,0,maxEv,5,658.9,51965,3
box+offset+iso,0.02,0,maxEv,5,647.4,42376,3
gbm+offset,0.01,0,maxEv,5,637.5,48759,2
price+gbm,0.01,0,mostBooks,5,621.6,47966,2
compact+gbm+iso,0.0,0,mostBooks,5,620.3,52852,3
compact+box+iso,0.0,0,maxEv,5,612.7,52017,3
box+gbm+iso,0.01,0,maxEv,5,612.6,48402,3
compact+gbm+iso,0.0,0,maxEv,5,612.4,52844,3
box+gbm+iso,0.0,0,maxEv,5,611.9,54098,3
compact+gbm,0.0,0,mostBooks,5,611.8,53837,2
compact+offset+iso,0.0,0,mostBooks,5,610.0,51969,3
price+gbm,0.04,0,mostBooks,5,605.7,27006,2
price+gbm,0.01,0,maxEv,5,602.6,47957,2
price+compact+gbm,0.0,0,mostBooks,5,599.7,54833,3
gbm+offset+iso,0.0,0,maxEv,5,593.8,54090,3
price+gbm,0.04,0,maxEv,5,590.0,27004,2
offset+iso,0.02,0,maxEv,5,587.8,43137,2
box+iso,0.02,0,maxEv,5,585.4,43166,2
compact+box+iso,0.0,0,mostBooks,5,579.0,52017,3
box+gbm,0.0,0,mostBooks,5,577.5,54417,2
box+iso,0.02,0,mostBooks,5,575.2,43168,2
gbm+offset+iso,0.01,0,maxEv,5,572.5,48400,3
box,0.0,0,mostBooks,5,571.7,53060,1
compact+gbm,0.0,0,maxEv,5,568.7,53828,2
gbm+offset,0.0,0,mostBooks,5,552.3,54441,2
price+compact+gbm,0.0,0,maxEv,5,546.8,54827,3
offset+iso,0.01,0,maxEv,5,539.1,48724,2
price+compact+iso,0.0,0,maxEv,5,527.3,52186,3
price+gbm,0.0,0,mostBooks,5,525.8,55457,2
box,0.0,0,maxEv,5,524.6,53057,1
price+compact+iso,0.0,0,mostBooks,5,502.4,52188,3
box+gbm,0.0,0,maxEv,5,480.7,54405,2
gbm+offset,0.0,0,maxEv,5,477.5,54429,2
box+iso,0.01,0,maxEv,5,470.0,48781,2
price+gbm,0.0,0,maxEv,5,464.0,55449,2
box+iso,0.01,0,mostBooks,5,457.6,48786,2
offset+iso,0.0,0,maxEv,5,446.9,54355,2
compact+gbm,0.04,60,maxEv,5,303.6,7504,2
compact+gbm,0.04,60,mostBooks,5,296.7,7504,2
compact+gbm,0.01,60,maxEv,5,289.8,12827,2
compact+gbm,0.01,60,mostBooks,5,280.1,12827,2
price+compact+gbm,0.02,60,maxEv,5,272.8,8989,3
price+compact+gbm,0.02,60,mostBooks,5,269.3,8989,3
price+compact+box,0.04,55,maxEv,5,260.5,7150,3
price+compact+gbm,0.04,60,maxEv,5,254.9,4872,3
price+compact+gbm,0.04,60,mostBooks,5,254.9,4872,3
price+compact+box,0.04,55,mostBooks,5,249.6,7148,3
price+compact+gbm,0.01,60,maxEv,5,241.0,11546,3
gbm+iso,0.0,0,maxEv,5,240.8,55602,2
price+gbm,0.04,60,maxEv,5,238.5,5798,2
price+compact+gbm,0.01,60,mostBooks,5,238.3,11546,3
price+gbm,0.01,60,maxEv,5,237.7,11693,2
compact+offset,0.0,55,mostBooks,5,235.1,20421,2
price+gbm,0.04,60,mostBooks,5,233.9,5797,2
compact,0.01,55,maxEv,5,231.7,17834,1
price+compact+gbm,0.0,60,maxEv,5,231.0,14189,3
price+gbm,0.01,60,mostBooks,5,229.5,11692,2
price+compact+gbm,0.0,60,mostBooks,5,229.3,14189,3
compact,0.0,55,maxEv,5,228.4,21272,1
compact+box,0.0,55,mostBooks,5,226.2,20735,2
price+compact,0.02,55,maxEv,5,220.7,11757,2
compact,0.01,55,mostBooks,5,217.6,17836,1
compact,0.0,55,mostBooks,5,215.4,21276,1
box+gbm+offset,0.0,60,maxEv,5,211.3,14852,3
box+gbm+offset,0.0,60,mostBooks,5,199.3,14849,3
box+gbm+offset,0.01,60,mostBooks,5,198.7,12867,3
price+compact,0.02,55,mostBooks,5,198.3,11756,2
price+box,0.01,60,maxEv,5,196.0,10758,2
iso,0.04,0,maxEv,5,195.2,38076,1
compact,0.04,60,maxEv,5,189.9,5301,1
compact+box,0.01,60,maxEv,5,188.0,12167,2
price+box,0.01,60,mostBooks,5,187.7,10756,2
price+gbm+offset,0.04,60,maxEv,5,186.2,5394,3
price+gbm+iso,0.02,60,maxEv,5,186.2,9179,3
compact,0.04,60,mostBooks,5,182.8,5301,1
price+box+gbm,0.04,60,maxEv,5,182.2,5443,3
price+gbm+offset,0.04,60,mostBooks,5,178.1,5392,3
compact+iso,0.02,60,mostBooks,5,178.0,9812,2
price+compact+box,0.0,55,maxEv,5,176.9,20723,3
price+compact+offset,0.0,55,maxEv,5,176.2,20484,3
price+gbm+iso,0.02,60,mostBooks,5,175.5,9179,3
price+box+iso,0.0,60,mostBooks,5,174.8,13377,3
price+box+iso,0.0,60,maxEv,5,173.2,13379,3
price+box+gbm,0.04,60,mostBooks,5,172.3,5441,3
compact+box,0.04,60,maxEv,5,171.7,6012,2
price+box+offset,0.0,55,mostBooks,5,170.9,20444,3
compact+iso,0.0,60,maxEv,5,170.0,13751,2
price+box+offset,0.01,60,mostBooks,5,169.1,11154,3
compact+box,0.01,60,mostBooks,5,168.1,12165,2
price+box+offset,0.01,60,maxEv,5,167.8,11156,3
price+box+offset,0.0,55,maxEv,5,167.4,20446,3
compact+offset,0.04,60,maxEv,5,165.7,5908,2
compact+iso,0.0,60,mostBooks,5,165.1,13751,2
compact+box+iso,0.0,60,maxEv,5,164.4,13903,3
price+offset,0.01,60,mostBooks,5,163.0,10273,2
price+compact+offset,0.0,55,mostBooks,5,162.4,20484,3
compact+box+iso,0.0,60,mostBooks,5,162.3,13902,3
price+compact+box,0.01,60,mostBooks,5,162.2,10927,3
compact+offset,0.01,60,mostBooks,5,161.1,11944,2
compact+iso,0.01,60,mostBooks,5,161.1,11769,2
price+compact,0.04,55,maxEv,5,160.7,5498,2
price+offset,0.04,55,maxEv,5,160.0,7080,2
compact+iso,0.01,60,maxEv,5,159.7,11769,2
box+iso,0.01,60,maxEv,5,157.5,12970,2
price+offset,0.04,55,mostBooks,5,156.6,7078,2
compact+offset,0.02,60,maxEv,5,156.4,9624,2
price+iso,0.0,60,maxEv,5,156.3,13052,2
compact+offset+iso,0.0,60,maxEv,5,156.2,13790,3
price+box+iso,0.01,60,mostBooks,5,155.7,11049,3
compact+offset,0.04,60,mostBooks,5,155.4,5906,2
price+iso,0.0,60,mostBooks,5,155.0,13052,2
compact+box,0.04,60,mostBooks,5,154.3,6010,2
compact+box,0.0,60,maxEv,5,152.9,14593,2
compact+offset+iso,0.0,60,mostBooks,5,152.7,13790,3
box+iso,0.01,60,mostBooks,5,151.9,12970,2
offset+iso,0.01,60,mostBooks,5,151.5,12822,2
price+compact+box,0.0,60,maxEv,5,151.4,14157,3
compact,0.0,60,maxEv,5,150.1,15060,1
price+iso,0.01,55,mostBooks,5,149.3,15989,2
price+offset+iso,0.01,60,mostBooks,5,149.3,10943,3
price+iso,0.01,55,maxEv,5,148.5,15987,2
price+compact,0.04,55,mostBooks,5,146.2,5497,2
compact+box,0.02,60,maxEv,5,145.7,9837,2
compact+offset,0.02,60,mostBooks,5,145.6,9622,2
price+compact+box,0.0,60,mostBooks,5,144.8,14155,3
price+compact,0.01,60,maxEv,5,144.7,11139,2
offset+iso,0.01,60,maxEv,5,143.8,12821,2
price+offset+iso,0.01,60,maxEv,5,142.8,10943,3
offset+iso,0.02,60,mostBooks,5,141.4,11050,2
price+offset,0.0,60,maxEv,5,137.9,13669,2
compact+box,0.0,60,mostBooks,5,137.0,14591,2
offset+iso,0.02,60,maxEv,5,136.0,11049,2
price+compact,0.01,60,mostBooks,5,133.7,11138,2
compact+box+iso,0.01,60,maxEv,5,132.6,11798,3
price+offset,0.0,60,mostBooks,5,131.0,13667,2
price+compact+offset,0.0,60,mostBooks,5,128.9,13988,3
compact,0.01,60,mostBooks,5,128.3,12426,1
compact+box+iso,0.01,60,mostBooks,5,127.2,11798,3
compact+box,0.02,60,mostBooks,5,126.4,9835,2
price+box+offset,0.02,60,mostBooks,5,126.3,8810,3
box+offset+iso,0.01,60,mostBooks,5,126.1,12913,3
box+offset+iso,0.02,60,mostBooks,5,125.7,11102,3
offset+iso,0.04,60,mostBooks,5,123.3,8055,2
offset+iso,0.04,60,maxEv,5,119.2,8054,2
box,0.0,60,maxEv,5,119.0,15401,1
price+box,0.0,60,maxEv,5,119.0,13936,2
box+iso,0.02,60,maxEv,5,117.5,11197,2
box+offset,0.0,60,maxEv,5,117.2,15178,2
compact+box+iso,0.02,60,maxEv,5,116.0,9801,3
box+offset+iso,0.02,60,maxEv,5,114.7,11103,3
box+offset+iso,0.01,60,maxEv,5,113.5,12914,3
box+iso,0.02,60,mostBooks,5,113.4,11197,2
compact+box+iso,0.02,60,mostBooks,5,109.7,9801,3
price+iso,0.01,60,mostBooks,5,109.1,10520,2
box,0.0,60,mostBooks,5,108.8,15398,1
box,0.01,60,maxEv,5,108.1,13323,1
box+offset,0.01,60,maxEv,5,107.5,13104,2
price+iso,0.01,60,maxEv,5,107.3,10520,2
price+compact+offset,0.02,60,maxEv,5,107.1,7496,3
price+compact,0.0,60,maxEv,5,105.1,15072,2
box+offset,0.02,60,maxEv,5,104.2,11206,2
price+compact+offset,0.02,60,mostBooks,5,102.6,7494,3
iso,0.0,60,mostBooks,5,102.5,15643,1
box+offset,0.02,60,mostBooks,5,102.2,11204,2
box+offset,0.01,60,mostBooks,5,101.5,13102,2
iso,0.04,60,maxEv,5,101.4,9730,1
iso,0.04,60,mostBooks,5,98.0,9731,1
price+offset,0.02,60,maxEv,5,98.0,7519,2
iso,0.0,60,maxEv,5,97.3,15641,1
price+offset,0.02,60,mostBooks,5,95.8,7517,2
box,0.01,60,mostBooks,5,95.4,13321,1
offset,0.02,60,maxEv,5,93.4,11081,1
offset,0.02,60,mostBooks,5,90.8,11081,1
price+compact,0.0,60,mostBooks,5,90.0,15072,2
price+box,0.02,60,maxEv,5,87.4,7689,2
price+box,0.02,60,mostBooks,5,81.5,7687,2
box+offset,0.04,60,maxEv,5,76.1,8051,2
box+offset+iso,0.0,60,mostBooks,5,73.5,14862,3
box+offset,0.04,60,mostBooks,5,71.5,8049,2
price+compact,0.0,55,maxEv,5,67.1,21800,2
box+offset+iso,0.0,60,maxEv,5,62.8,14863,3
price+compact,0.0,55,mostBooks,5,39.8,21802,2
iso,0.02,0,maxEv,5,-60.7,47370,1
iso,0.01,0,maxEv,5,-104.1,52948,1
iso,0.0,0,maxEv,5,-190.0,58197,1
box+offset,0.04,0,maxEv,4,806.2,31635,2
box,0.01,0,mostBooks,4,709.2,47249,1
offset+iso,0.02,0,mostBooks,4,557.7,43141,2
box+offset+iso,0.01,0,mostBooks,4,531.3,47864,3
offset+iso,0.01,0,mostBooks,4,529.1,48730,2
box+offset+iso,0.01,0,maxEv,4,524.0,47860,3
offset+iso,0.0,0,mostBooks,4,442.2,54362,2
gbm,0.04,0,mostBooks,4,441.5,38825,1
gbm,0.04,0,maxEv,4,386.9,38816,1
box+offset+iso,0.0,0,maxEv,4,341.5,53623,3
box+offset+iso,0.0,0,mostBooks,4,338.5,53626,3
price,0.01,0,mostBooks,4,325.5,48279,1
gbm,0.02,0,mostBooks,4,285.9,48167,1
gbm+iso,0.0,0,mostBooks,4,254.6,55615,2
gbm,0.01,0,mostBooks,4,242.9,53240,1
gbm,0.02,0,maxEv,4,235.3,48153,1
iso,0.04,0,mostBooks,4,203.7,38080,1
compact,0.02,60,maxEv,4,180.0,9846,1
compact+iso,0.02,60,maxEv,4,174.4,9812,2
compact+offset,0.01,60,maxEv,4,172.4,11946,2
compact,0.02,60,mostBooks,4,170.8,9847,1
price+compact+box,0.01,60,maxEv,4,167.9,10929,3
compact+box+offset,0.0,60,maxEv,4,165.9,14484,3
gbm,0.01,0,maxEv,4,161.2,53225,1
price+compact+box,0.0,55,mostBooks,4,158.8,20722,3
price+compact+box,0.04,60,maxEv,4,158.5,3885,3
price+compact+offset,0.01,60,maxEv,4,157.6,10797,3
price+box+iso,0.01,60,maxEv,4,156.3,11050,3
compact+box+offset,0.0,60,mostBooks,4,155.8,14480,3
price+compact+offset,0.01,60,mostBooks,4,153.3,10795,3
compact+offset,0.0,60,maxEv,4,153.1,14376,2
price+compact+box,0.04,60,mostBooks,4,150.0,3883,3
price+compact,0.02,60,maxEv,4,142.1,7445,2
price+compact+offset,0.04,60,maxEv,4,142.1,3856,3
price+box+offset,0.0,60,mostBooks,4,141.7,13852,3
price+box+offset,0.0,60,maxEv,4,141.6,13855,3
compact+offset,0.0,60,mostBooks,4,140.1,14373,2
compact,0.01,60,maxEv,4,136.7,12425,1
compact+iso,0.04,60,maxEv,4,136.2,6396,2
price+compact+offset,0.04,60,mostBooks,4,135.4,3854,3
price+compact+offset,0.0,60,maxEv,4,134.4,13990,3
compact+box+offset,0.01,60,maxEv,4,134.4,12252,3
compact+iso,0.04,60,mostBooks,4,133.6,6396,2
price+compact,0.02,60,mostBooks,4,132.5,7444,2
price+compact+iso,0.01,60,mostBooks,4,129.8,10615,3
price+offset+iso,0.02,60,mostBooks,4,127.2,8845,3
price+box+iso,0.02,60,maxEv,4,126.5,8946,3
price+box+iso,0.02,60,mostBooks,4,126.3,8945,3
compact+box+offset,0.02,60,maxEv,4,126.0,10063,3
compact+box+offset,0.01,60,mostBooks,4,123.6,12250,3
price+offset+iso,0.02,60,maxEv,4,120.5,8845,3
price+compact+box,0.02,60,maxEv,4,119.6,7796,3
box,0.02,60,maxEv,4,119.0,11412,1
price+compact+iso,0.04,60,maxEv,4,115.4,4167,3
price+compact+box,0.02,60,mostBooks,4,115.1,7794,3
price+compact,0.01,55,maxEv,4,114.4,16802,2
compact+box+offset,0.02,60,mostBooks,4,113.6,10061,3
price+compact+iso,0.04,60,mostBooks,4,111.7,4166,3
compact+offset+iso,0.02,60,maxEv,4,111.7,9716,3
box,0.02,60,mostBooks,4,110.3,11410,1
price+box+offset,0.04,60,mostBooks,4,107.9,5033,3
price+box+offset,0.04,60,maxEv,4,107.6,5035,3
compact+offset+iso,0.02,60,mostBooks,4,106.8,9716,3
price,0.02,0,mostBooks,4,106.6,31695,1
price+box+iso,0.04,60,mostBooks,4,98.1,5615,3
price+box+iso,0.04,60,maxEv,4,97.5,5616,3
box,0.04,60,maxEv,4,96.4,8216,1
price+box,0.04,60,maxEv,4,93.6,3814,2
price+compact,0.01,55,mostBooks,4,90.8,16802,2
price+offset+iso,0.04,60,mostBooks,4,87.6,5275,3
box,0.04,60,mostBooks,4,86.7,8214,1
price+box,0.04,60,mostBooks,4,86.4,3812,2
price,0.02,0,maxEv,4,82.2,31697,1
compact+box+iso,0.04,60,maxEv,4,82.0,6558,3
price+offset+iso,0.04,60,maxEv,4,80.1,5275,3
box+offset+iso,0.04,60,mostBooks,4,79.4,7975,3
offset,0.01,60,maxEv,4,78.4,12953,1
price,0.04,0,mostBooks,4,78.3,11671,1
compact+offset+iso,0.04,60,maxEv,4,77.5,6494,3
compact+box+iso,0.04,60,mostBooks,4,74.7,6558,3
offset,0.01,60,mostBooks,4,73.5,12953,1
compact+offset+iso,0.04,60,mostBooks,4,72.0,6494,3
box+offset+iso,0.04,60,maxEv,4,69.7,7976,3
offset,0.04,60,maxEv,4,68.7,7900,1
offset,0.04,60,mostBooks,4,66.6,7900,1
