arm,innerCut,market,spec,nMembers,tau,collapse,side,aN,aUnits,aPass,bN,bRoi,bUnits
on,0.6,pitcher_strikeouts,price+box+offset,3,0.04,mostBooks,both,125,2.23,0,30,0.698,0.21
on,0.7,pitcher_strikeouts,price+box+offset,3,0.04,mostBooks,both,150,5.4,0,5,-59.2,-2.96
off,0.5,pitcher_strikeouts,price+box+iso,3,0.0,maxEv,both,360,-3.5,0,310,1.313,4.07
off,0.6,pitcher_strikeouts,price+box+iso,3,0.0,maxEv,both,440,6.87,0,230,-2.74,-6.3
off,0.7,pitcher_strikeouts,price+box+iso,3,0.0,maxEv,over,269,17.92,0,115,7.386,8.49
off,0.5,pitcher_strikeouts,price+box+iso,3,0.01,maxEv,both,320,-4.89,0,267,3.635,9.7
off,0.6,pitcher_strikeouts,price+box+iso,3,0.01,maxEv,both,391,8.88,0,196,-2.073,-4.06
off,0.7,pitcher_strikeouts,price+box+iso,3,0.01,maxEv,both,456,-0.23,0,131,3.853,5.05
off,0.5,pitcher_strikeouts,price+box+iso,3,0.02,maxEv,both,272,-7.68,0,234,3.379,7.91
off,0.6,pitcher_strikeouts,price+box+iso,3,0.02,maxEv,both,334,3.92,0,172,-2.146,-3.69
off,0.7,pitcher_strikeouts,price+box+iso,3,0.02,maxEv,both,391,-5.22,0,115,4.733,5.44
off,0.5,pitcher_strikeouts,price+box+iso,3,0.04,maxEv,both,211,-9.79,0,171,9.028,15.44
off,0.6,pitcher_strikeouts,price+box+iso,3,0.04,maxEv,both,258,-0.94,0,124,5.308,6.58
off,0.7,pitcher_strikeouts,price+box+iso,3,0.04,maxEv,both,299,-1.99,0,83,9.202,7.64
off,0.5,pitcher_strikeouts,price+box+iso,3,0.0,mostBooks,both,360,0.54,0,310,1.866,5.78
off,0.6,pitcher_strikeouts,price+box+iso,3,0.0,mostBooks,both,440,12.62,0,230,-2.74,-6.3
off,0.7,pitcher_strikeouts,price+box+iso,3,0.0,mostBooks,over,269,19.72,0,115,7.386,8.49
off,0.5,pitcher_strikeouts,price+box+iso,3,0.01,mostBooks,both,320,-4.19,0,267,4.277,11.42
off,0.6,pitcher_strikeouts,price+box+iso,3,0.01,mostBooks,both,391,11.29,0,196,-2.073,-4.06
off,0.7,pitcher_strikeouts,price+box+iso,3,0.01,mostBooks,both,456,2.18,0,131,3.853,5.05
off,0.5,pitcher_strikeouts,price+box+iso,3,0.02,mostBooks,both,272,-6.98,0,234,4.111,9.62
off,0.6,pitcher_strikeouts,price+box+iso,3,0.02,mostBooks,both,334,6.33,0,172,-2.146,-3.69
off,0.7,pitcher_strikeouts,price+box+iso,3,0.02,mostBooks,both,391,-2.8,0,115,4.733,5.44
off,0.5,pitcher_strikeouts,price+box+iso,3,0.04,mostBooks,both,211,-9.1,0,171,10.03,17.15
off,0.6,pitcher_strikeouts,price+box+iso,3,0.04,mostBooks,both,258,1.47,0,124,5.308,6.58
off,0.7,pitcher_strikeouts,price+box+iso,3,0.04,mostBooks,both,299,0.42,0,83,9.202,7.64
on,0.5,pitcher_strikeouts,price+box+iso,3,0.0,maxEv,both,232,-5.8,0,103,9.375,9.66
on,0.6,pitcher_strikeouts,price+box+iso,3,0.0,maxEv,both,257,-2.91,0,78,8.671,6.76
on,0.7,pitcher_strikeouts,price+box+iso,3,0.0,maxEv,both,287,-3.11,0,48,14.507,6.96
on,0.5,pitcher_strikeouts,price+box+iso,3,0.01,maxEv,both,203,-1.7,0,99,10.6,10.49
on,0.6,pitcher_strikeouts,price+box+iso,3,0.01,maxEv,both,228,1.2,0,74,10.271,7.6
on,0.7,pitcher_strikeouts,price+box+iso,3,0.01,maxEv,both,258,1.0,0,44,17.729,7.8
on,0.5,pitcher_strikeouts,price+box+iso,3,0.02,maxEv,both,182,0.44,0,95,13.592,12.91
on,0.6,pitcher_strikeouts,price+box+iso,3,0.02,maxEv,both,204,4.75,0,73,11.782,8.6
on,0.7,pitcher_strikeouts,price+box+iso,3,0.02,maxEv,both,234,4.55,0,43,20.466,8.8
on,0.5,pitcher_strikeouts,price+box+iso,3,0.04,maxEv,both,111,-2.75,0,68,13.289,9.04
on,0.6,pitcher_strikeouts,price+box+iso,3,0.04,maxEv,both,133,1.56,0,46,10.272,4.73
on,0.7,pitcher_strikeouts,price+box+iso,3,0.04,maxEv,both,158,4.58,0,21,8.125,1.71
on,0.5,pitcher_strikeouts,price+box+iso,3,0.0,mostBooks,both,232,-4.1,0,103,9.144,9.42
on,0.6,pitcher_strikeouts,price+box+iso,3,0.0,mostBooks,both,257,0.05,0,78,6.748,5.26
on,0.7,pitcher_strikeouts,price+box+iso,3,0.0,mostBooks,both,287,-0.15,0,48,11.382,5.46
on,0.5,pitcher_strikeouts,price+box+iso,3,0.01,mostBooks,both,203,0.0,0,99,10.36,10.26
on,0.6,pitcher_strikeouts,price+box+iso,3,0.01,mostBooks,both,228,4.16,0,74,8.244,6.1
on,0.7,pitcher_strikeouts,price+box+iso,3,0.01,mostBooks,both,258,3.96,0,44,14.32,6.3
on,0.5,pitcher_strikeouts,price+box+iso,3,0.02,mostBooks,both,182,2.14,0,95,13.342,12.67
on,0.6,pitcher_strikeouts,price+box+iso,3,0.02,mostBooks,both,204,7.71,0,73,9.727,7.1
on,0.7,pitcher_strikeouts,price+box+iso,3,0.02,mostBooks,both,234,7.51,0,43,16.978,7.3
on,0.5,pitcher_strikeouts,price+box+iso,3,0.04,mostBooks,both,111,-0.84,0,68,15.146,10.3
on,0.6,pitcher_strikeouts,price+box+iso,3,0.04,mostBooks,both,133,4.73,0,46,10.272,4.73
on,0.7,pitcher_strikeouts,price+box+iso,3,0.04,mostBooks,both,158,7.75,0,21,8.125,1.71
off,0.5,pitcher_strikeouts,price+gbm+offset,3,0.0,maxEv,both,334,1.65,0,317,-0.659,-2.09
off,0.6,pitcher_strikeouts,price+gbm+offset,3,0.0,maxEv,both,410,7.0,0,241,-3.086,-7.44
off,0.7,pitcher_strikeouts,price+gbm+offset,3,0.0,maxEv,both,465,1.22,0,186,-0.89,-1.66
off,0.5,pitcher_strikeouts,price+gbm+offset,3,0.01,maxEv,both,286,-0.76,0,263,2.23,5.87
off,0.6,pitcher_strikeouts,price+gbm+offset,3,0.01,maxEv,both,353,6.15,0,196,-0.535,-1.05
off,0.7,pitcher_strikeouts,price+gbm+offset,3,0.01,maxEv,both,392,0.8,0,157,2.741,4.3
off,0.5,pitcher_strikeouts,price+gbm+offset,3,0.02,maxEv,both,247,0.11,0,226,4.409,9.96
off,0.6,pitcher_strikeouts,price+gbm+offset,3,0.02,maxEv,both,305,8.23,0,168,1.098,1.84
off,0.7,pitcher_strikeouts,price+gbm+offset,3,0.02,maxEv,both,343,2.21,0,130,6.052,7.87
off,0.5,pitcher_strikeouts,price+gbm+offset,3,0.04,maxEv,both,172,6.69,0,142,6.83,9.7
off,0.6,pitcher_strikeouts,price+gbm+offset,3,0.04,maxEv,both,209,9.66,0,105,6.408,6.73
off,0.7,pitcher_strikeouts,price+gbm+offset,3,0.04,maxEv,both,238,7.9,0,76,11.167,8.49
off,0.5,pitcher_strikeouts,price+gbm+offset,3,0.0,mostBooks,both,334,1.74,0,317,-0.849,-2.69
off,0.6,pitcher_strikeouts,price+gbm+offset,3,0.0,mostBooks,both,410,6.49,0,241,-3.086,-7.44
off,0.7,pitcher_strikeouts,price+gbm+offset,3,0.0,mostBooks,both,465,0.71,0,186,-0.89,-1.66
off,0.5,pitcher_strikeouts,price+gbm+offset,3,0.01,mostBooks,both,286,-0.67,0,263,2.0,5.26
off,0.6,pitcher_strikeouts,price+gbm+offset,3,0.01,mostBooks,both,353,5.64,0,196,-0.535,-1.05
off,0.7,pitcher_strikeouts,price+gbm+offset,3,0.01,mostBooks,both,392,0.29,0,157,2.741,4.3
off,0.5,pitcher_strikeouts,price+gbm+offset,3,0.02,mostBooks,both,247,0.2,0,226,4.141,9.36
off,0.6,pitcher_strikeouts,price+gbm+offset,3,0.02,mostBooks,both,305,7.72,0,168,1.098,1.84
off,0.7,pitcher_strikeouts,price+gbm+offset,3,0.02,mostBooks,both,343,1.69,0,130,6.052,7.87
off,0.5,pitcher_strikeouts,price+gbm+offset,3,0.04,mostBooks,both,172,6.78,0,142,6.404,9.09
off,0.6,pitcher_strikeouts,price+gbm+offset,3,0.04,mostBooks,both,209,9.14,0,105,6.408,6.73
off,0.7,pitcher_strikeouts,price+gbm+offset,3,0.04,mostBooks,both,238,7.38,0,76,11.167,8.49
on,0.5,pitcher_strikeouts,price+gbm+offset,3,0.0,maxEv,both,142,3.1,0,107,3.927,4.2
on,0.6,pitcher_strikeouts,price+gbm+offset,3,0.0,maxEv,both,157,1.22,0,92,6.62,6.09
on,0.7,pitcher_strikeouts,price+gbm+offset,3,0.0,maxEv,both,186,-0.54,0,63,12.457,7.85
on,0.5,pitcher_strikeouts,price+gbm+offset,3,0.01,maxEv,both,119,3.01,0,66,-0.489,-0.32
on,0.6,pitcher_strikeouts,price+gbm+offset,3,0.01,maxEv,both,128,3.56,0,57,-1.539,-0.88
on,0.7,pitcher_strikeouts,price+gbm+offset,3,0.01,maxEv,both,143,2.58,0,42,0.257,0.11
on,0.5,pitcher_strikeouts,price+gbm+offset,3,0.02,maxEv,both,91,-0.9,0,63,-3.627,-2.28
on,0.6,pitcher_strikeouts,price+gbm+offset,3,0.02,maxEv,both,100,-0.35,0,54,-5.258,-2.84
on,0.7,pitcher_strikeouts,price+gbm+offset,3,0.02,maxEv,both,112,-3.3,0,42,0.257,0.11
on,0.5,pitcher_strikeouts,price+gbm+offset,3,0.04,maxEv,both,65,-3.99,0,44,-0.205,-0.09
on,0.6,pitcher_strikeouts,price+gbm+offset,3,0.04,maxEv,both,74,-3.44,0,35,-1.843,-0.64
on,0.7,pitcher_strikeouts,price+gbm+offset,3,0.04,maxEv,both,86,-6.39,0,23,10.01,2.3
on,0.5,pitcher_strikeouts,price+gbm+offset,3,0.0,mostBooks,both,142,3.19,0,107,3.362,3.6
on,0.6,pitcher_strikeouts,price+gbm+offset,3,0.0,mostBooks,both,157,0.7,0,92,6.62,6.09
on,0.7,pitcher_strikeouts,price+gbm+offset,3,0.0,mostBooks,both,186,-1.06,0,63,12.457,7.85
on,0.5,pitcher_strikeouts,price+gbm+offset,3,0.01,mostBooks,both,119,3.1,0,66,-1.405,-0.93
on,0.6,pitcher_strikeouts,price+gbm+offset,3,0.01,mostBooks,both,128,3.05,0,57,-1.539,-0.88
on,0.7,pitcher_strikeouts,price+gbm+offset,3,0.01,mostBooks,both,143,2.06,0,42,0.257,0.11
on,0.5,pitcher_strikeouts,price+gbm+offset,3,0.02,mostBooks,both,91,-0.9,0,63,-4.587,-2.89
on,0.6,pitcher_strikeouts,price+gbm+offset,3,0.02,mostBooks,both,100,-0.95,0,54,-5.258,-2.84
on,0.7,pitcher_strikeouts,price+gbm+offset,3,0.02,mostBooks,both,112,-3.9,0,42,0.257,0.11
on,0.5,pitcher_strikeouts,price+gbm+offset,3,0.04,mostBooks,both,65,-3.99,0,44,-0.205,-0.09
on,0.6,pitcher_strikeouts,price+gbm+offset,3,0.04,mostBooks,both,74,-3.44,0,35,-1.843,-0.64
on,0.7,pitcher_strikeouts,price+gbm+offset,3,0.04,mostBooks,both,86,-6.39,0,23,10.01,2.3
off,0.5,pitcher_strikeouts,price+gbm+iso,3,0.0,maxEv,both,348,1.85,0,259,-0.71,-1.84
off,0.6,pitcher_strikeouts,price+gbm+iso,3,0.0,maxEv,both,420,7.34,0,187,-3.918,-7.33
off,0.7,pitcher_strikeouts,price+gbm+iso,3,0.0,maxEv,both,472,-2.95,0,135,2.198,2.97
off,0.5,pitcher_strikeouts,price+gbm+iso,3,0.01,maxEv,both,299,-2.23,0,213,0.329,0.7
off,0.6,pitcher_strikeouts,price+gbm+iso,3,0.01,maxEv,both,356,6.05,0,156,-4.861,-7.58
off,0.7,pitcher_strikeouts,price+gbm+iso,3,0.01,maxEv,both,401,-5.16,0,111,3.27,3.63
off,0.5,pitcher_strikeouts,price+gbm+iso,3,0.02,maxEv,both,259,0.2,0,180,1.202,2.16
off,0.6,pitcher_strikeouts,price+gbm+iso,3,0.02,maxEv,both,309,7.39,0,130,-3.871,-5.03
off,0.7,pitcher_strikeouts,price+gbm+iso,3,0.02,maxEv,both,351,-2.5,0,88,5.519,4.86
off,0.5,pitcher_strikeouts,price+gbm+iso,3,0.04,maxEv,both,199,-3.45,0,129,2.586,3.34
off,0.6,pitcher_strikeouts,price+gbm+iso,3,0.04,maxEv,both,240,0.13,0,88,-0.274,-0.24
off,0.7,pitcher_strikeouts,price+gbm+iso,3,0.04,maxEv,both,269,-3.31,0,59,5.427,3.2
off,0.5,pitcher_strikeouts,price+gbm+iso,3,0.0,mostBooks,both,348,1.36,0,259,-0.944,-2.44
off,0.6,pitcher_strikeouts,price+gbm+iso,3,0.0,mostBooks,both,420,6.24,0,187,-3.918,-7.33
off,0.7,pitcher_strikeouts,price+gbm+iso,3,0.0,mostBooks,both,472,-4.05,0,135,2.198,2.97
off,0.5,pitcher_strikeouts,price+gbm+iso,3,0.01,mostBooks,both,299,-2.72,0,213,0.045,0.1
off,0.6,pitcher_strikeouts,price+gbm+iso,3,0.01,mostBooks,both,356,4.95,0,156,-4.861,-7.58
off,0.7,pitcher_strikeouts,price+gbm+iso,3,0.01,mostBooks,both,401,-6.26,0,111,3.27,3.63
off,0.5,pitcher_strikeouts,price+gbm+iso,3,0.02,mostBooks,both,259,-0.3,0,180,0.866,1.56
off,0.6,pitcher_strikeouts,price+gbm+iso,3,0.02,mostBooks,both,309,6.29,0,130,-3.871,-5.03
off,0.7,pitcher_strikeouts,price+gbm+iso,3,0.02,mostBooks,both,351,-3.59,0,88,5.519,4.86
off,0.5,pitcher_strikeouts,price+gbm+iso,3,0.04,mostBooks,both,199,-3.94,0,129,2.117,2.73
off,0.6,pitcher_strikeouts,price+gbm+iso,3,0.04,mostBooks,both,240,-0.97,0,88,-0.274,-0.24
off,0.7,pitcher_strikeouts,price+gbm+iso,3,0.04,mostBooks,both,269,-4.41,0,59,5.427,3.2
on,0.5,pitcher_strikeouts,price+gbm+iso,3,0.0,maxEv,both,160,-4.16,0,91,0.922,0.84
on,0.6,pitcher_strikeouts,price+gbm+iso,3,0.0,maxEv,both,196,-1.24,0,55,-3.781,-2.08
on,0.7,pitcher_strikeouts,price+gbm+iso,3,0.0,maxEv,both,222,-4.83,0,29,5.197,1.51
on,0.5,pitcher_strikeouts,price+gbm+iso,3,0.01,maxEv,both,142,-6.19,0,64,-8.497,-5.44
on,0.6,pitcher_strikeouts,price+gbm+iso,3,0.01,maxEv,both,155,-6.92,0,51,-9.215,-4.7
on,0.7,pitcher_strikeouts,price+gbm+iso,3,0.01,maxEv,both,181,-10.51,0,25,-4.451,-1.11
on,0.5,pitcher_strikeouts,price+gbm+iso,3,0.02,maxEv,both,117,-7.64,0,51,-15.188,-7.75
on,0.6,pitcher_strikeouts,price+gbm+iso,3,0.02,maxEv,both,130,-8.38,0,38,-18.44,-7.01
on,0.7,pitcher_strikeouts,price+gbm+iso,3,0.02,maxEv,both,156,-11.97,0,12,-28.503,-3.42
on,0.5,pitcher_strikeouts,price+gbm+iso,3,0.04,maxEv,both,88,-8.21,0,32,-17.419,-5.57
on,0.6,pitcher_strikeouts,price+gbm+iso,3,0.04,maxEv,both,101,-8.95,0,19,-25.451,-4.84
on,0.7,pitcher_strikeouts,price+gbm+iso,3,0.04,maxEv,both,114,-11.23,0,6,-42.585,-2.56
on,0.5,pitcher_strikeouts,price+gbm+iso,3,0.0,mostBooks,both,160,-4.74,0,91,0.922,0.84
on,0.6,pitcher_strikeouts,price+gbm+iso,3,0.0,mostBooks,both,196,-1.82,0,55,-3.781,-2.08
on,0.7,pitcher_strikeouts,price+gbm+iso,3,0.0,mostBooks,both,222,-5.41,0,29,5.197,1.51
on,0.5,pitcher_strikeouts,price+gbm+iso,3,0.01,mostBooks,both,142,-6.77,0,64,-8.497,-5.44
on,0.6,pitcher_strikeouts,price+gbm+iso,3,0.01,mostBooks,both,155,-7.51,0,51,-9.215,-4.7
on,0.7,pitcher_strikeouts,price+gbm+iso,3,0.01,mostBooks,both,181,-11.09,0,25,-4.451,-1.11
on,0.5,pitcher_strikeouts,price+gbm+iso,3,0.02,mostBooks,both,117,-8.23,0,51,-15.188,-7.75
on,0.6,pitcher_strikeouts,price+gbm+iso,3,0.02,mostBooks,both,130,-8.96,0,38,-18.44,-7.01
on,0.7,pitcher_strikeouts,price+gbm+iso,3,0.02,mostBooks,both,156,-12.55,0,12,-28.503,-3.42
on,0.5,pitcher_strikeouts,price+gbm+iso,3,0.04,mostBooks,both,88,-8.79,0,32,-17.419,-5.57
on,0.6,pitcher_strikeouts,price+gbm+iso,3,0.04,mostBooks,both,101,-9.53,0,19,-25.451,-4.84
on,0.7,pitcher_strikeouts,price+gbm+iso,3,0.04,mostBooks,both,114,-11.81,0,6,-42.585,-2.56
off,0.5,pitcher_strikeouts,price+offset+iso,3,0.0,maxEv,both,347,-6.36,0,300,2.894,8.68
off,0.6,pitcher_strikeouts,price+offset+iso,3,0.0,maxEv,both,424,5.61,0,223,-1.475,-3.29
off,0.7,pitcher_strikeouts,price+offset+iso,3,0.0,maxEv,over,258,19.35,0,113,7.532,8.51
off,0.5,pitcher_strikeouts,price+offset+iso,3,0.01,maxEv,both,304,-8.7,0,251,4.159,10.44
off,0.6,pitcher_strikeouts,price+offset+iso,3,0.01,maxEv,both,371,2.69,0,184,-0.515,-0.95
off,0.7,pitcher_strikeouts,price+offset+iso,3,0.01,maxEv,both,429,-4.84,0,126,5.226,6.59
off,0.5,pitcher_strikeouts,price+offset+iso,3,0.02,maxEv,both,253,-9.02,0,229,4.606,10.55
off,0.6,pitcher_strikeouts,price+offset+iso,3,0.02,maxEv,both,314,3.58,0,168,-1.219,-2.05
off,0.7,pitcher_strikeouts,price+offset+iso,3,0.02,maxEv,both,369,-4.05,0,113,4.935,5.58
off,0.5,pitcher_strikeouts,price+offset+iso,3,0.04,maxEv,both,200,-6.89,0,161,12.427,20.01
off,0.6,pitcher_strikeouts,price+offset+iso,3,0.04,maxEv,both,245,3.96,0,116,7.89,9.15
off,0.7,pitcher_strikeouts,price+offset+iso,3,0.04,maxEv,both,283,4.04,0,78,11.638,9.08
off,0.5,pitcher_strikeouts,price+offset+iso,3,0.0,mostBooks,both,347,-2.39,0,300,3.466,10.4
off,0.6,pitcher_strikeouts,price+offset+iso,3,0.0,mostBooks,both,424,11.29,0,223,-1.475,-3.29
off,0.7,pitcher_strikeouts,price+offset+iso,3,0.0,mostBooks,over,258,21.15,0,113,7.532,8.51
off,0.5,pitcher_strikeouts,price+offset+iso,3,0.01,mostBooks,both,304,-6.4,0,251,4.842,12.15
off,0.6,pitcher_strikeouts,price+offset+iso,3,0.01,mostBooks,both,371,6.7,0,184,-0.515,-0.95
off,0.7,pitcher_strikeouts,price+offset+iso,3,0.01,mostBooks,both,429,-0.83,0,126,5.226,6.59
off,0.5,pitcher_strikeouts,price+offset+iso,3,0.02,mostBooks,both,253,-6.72,0,229,5.354,12.26
off,0.6,pitcher_strikeouts,price+offset+iso,3,0.02,mostBooks,both,314,7.59,0,168,-1.219,-2.05
off,0.7,pitcher_strikeouts,price+offset+iso,3,0.02,mostBooks,both,369,-0.04,0,113,4.935,5.58
off,0.5,pitcher_strikeouts,price+offset+iso,3,0.04,mostBooks,both,200,-4.6,0,161,13.492,21.72
off,0.6,pitcher_strikeouts,price+offset+iso,3,0.04,mostBooks,both,245,7.97,0,116,7.89,9.15
off,0.7,pitcher_strikeouts,price+offset+iso,3,0.04,mostBooks,both,283,8.05,0,78,11.638,9.08
on,0.5,pitcher_strikeouts,price+offset+iso,3,0.0,maxEv,both,217,-8.52,0,112,7.807,8.74
on,0.6,pitcher_strikeouts,price+offset+iso,3,0.0,maxEv,both,247,-5.08,0,82,6.466,5.3
on,0.7,pitcher_strikeouts,price+offset+iso,3,0.0,maxEv,both,280,-5.23,0,49,11.135,5.46
on,0.5,pitcher_strikeouts,price+offset+iso,3,0.01,maxEv,both,190,-3.43,0,105,8.616,9.05
on,0.6,pitcher_strikeouts,price+offset+iso,3,0.01,maxEv,both,220,0.02,0,75,7.474,5.61
on,0.7,pitcher_strikeouts,price+offset+iso,3,0.01,maxEv,both,247,-0.83,0,48,13.451,6.46
on,0.5,pitcher_strikeouts,price+offset+iso,3,0.02,maxEv,both,172,-0.97,0,104,9.661,10.05
on,0.6,pitcher_strikeouts,price+offset+iso,3,0.02,maxEv,both,201,3.47,0,75,7.474,5.61
on,0.7,pitcher_strikeouts,price+offset+iso,3,0.02,maxEv,both,228,2.62,0,48,13.451,6.46
on,0.5,pitcher_strikeouts,price+offset+iso,3,0.04,maxEv,both,147,-5.9,0,79,4.31,3.41
on,0.6,pitcher_strikeouts,price+offset+iso,3,0.04,maxEv,both,171,-3.09,0,55,1.077,0.59
on,0.7,pitcher_strikeouts,price+offset+iso,3,0.04,maxEv,both,197,-2.94,0,29,1.528,0.44
on,0.5,pitcher_strikeouts,price+offset+iso,3,0.0,mostBooks,both,217,-5.13,0,112,8.508,9.53
on,0.6,pitcher_strikeouts,price+offset+iso,3,0.0,mostBooks,both,247,-0.91,0,82,6.466,5.3
on,0.7,pitcher_strikeouts,price+offset+iso,3,0.0,mostBooks,both,280,-1.06,0,49,11.135,5.46
on,0.5,pitcher_strikeouts,price+offset+iso,3,0.01,mostBooks,both,190,-0.04,0,105,9.363,9.83
on,0.6,pitcher_strikeouts,price+offset+iso,3,0.01,mostBooks,both,220,4.19,0,75,7.474,5.61
on,0.7,pitcher_strikeouts,price+offset+iso,3,0.01,mostBooks,both,247,3.34,0,48,13.451,6.46
on,0.5,pitcher_strikeouts,price+offset+iso,3,0.02,mostBooks,both,172,2.42,0,104,10.415,10.83
on,0.6,pitcher_strikeouts,price+offset+iso,3,0.02,mostBooks,both,201,7.65,0,75,7.474,5.61
on,0.7,pitcher_strikeouts,price+offset+iso,3,0.02,mostBooks,both,228,6.8,0,48,13.451,6.46
on,0.5,pitcher_strikeouts,price+offset+iso,3,0.04,mostBooks,both,147,-2.51,0,79,5.304,4.19
on,0.6,pitcher_strikeouts,price+offset+iso,3,0.04,mostBooks,both,171,1.08,0,55,1.077,0.59
on,0.7,pitcher_strikeouts,price+offset+iso,3,0.04,mostBooks,both,197,1.23,0,29,1.528,0.44
off,0.5,pitcher_strikeouts,compact+box+gbm,3,0.0,maxEv,both,432,11.85,0,369,0.629,2.32
off,0.6,pitcher_strikeouts,compact+box+gbm,3,0.0,maxEv,both,526,22.73,1,275,-3.113,-8.56
off,0.7,pitcher_strikeouts,compact+box+gbm,3,0.0,maxEv,over,290,23.1,0,123,4.266,5.25
off,0.5,pitcher_strikeouts,compact+box+gbm,3,0.01,maxEv,both,395,8.5,0,327,2.363,7.73
off,0.6,pitcher_strikeouts,compact+box+gbm,3,0.01,maxEv,both,479,20.52,0,243,-1.765,-4.29
off,0.7,pitcher_strikeouts,compact+box+gbm,3,0.01,maxEv,over,258,25.82,1,110,5.621,6.18
off,0.5,pitcher_strikeouts,compact+box+gbm,3,0.02,maxEv,both,345,13.7,0,280,4.116,11.53
off,0.6,pitcher_strikeouts,compact+box+gbm,3,0.02,maxEv,both,423,24.15,0,202,0.531,1.07
off,0.7,pitcher_strikeouts,compact+box+gbm,3,0.02,maxEv,both,473,19.91,0,152,3.497,5.32
off,0.5,pitcher_strikeouts,compact+box+gbm,3,0.04,maxEv,both,266,12.98,0,200,4.829,9.66
off,0.6,pitcher_strikeouts,compact+box+gbm,3,0.04,maxEv,both,326,20.52,0,140,1.517,2.12
off,0.7,pitcher_strikeouts,compact+box+gbm,3,0.04,maxEv,both,365,17.67,0,101,4.923,4.97
off,0.5,pitcher_strikeouts,compact+box+gbm,3,0.0,mostBooks,both,432,13.03,0,369,0.465,1.72
off,0.6,pitcher_strikeouts,compact+box+gbm,3,0.0,mostBooks,both,526,23.3,1,275,-3.113,-8.56
off,0.7,pitcher_strikeouts,compact+box+gbm,3,0.0,mostBooks,over,290,22.5,0,123,4.266,5.25
off,0.5,pitcher_strikeouts,compact+box+gbm,3,0.01,mostBooks,both,395,9.68,0,327,2.178,7.12
off,0.6,pitcher_strikeouts,compact+box+gbm,3,0.01,mostBooks,both,479,21.09,0,243,-1.765,-4.29
off,0.7,pitcher_strikeouts,compact+box+gbm,3,0.01,mostBooks,over,258,25.22,1,110,5.621,6.18
off,0.5,pitcher_strikeouts,compact+box+gbm,3,0.02,mostBooks,both,345,14.88,0,280,3.9,10.92
off,0.6,pitcher_strikeouts,compact+box+gbm,3,0.02,mostBooks,both,423,24.72,0,202,0.531,1.07
off,0.7,pitcher_strikeouts,compact+box+gbm,3,0.02,mostBooks,both,473,20.48,0,152,3.497,5.32
off,0.5,pitcher_strikeouts,compact+box+gbm,3,0.04,mostBooks,both,266,12.49,0,200,4.527,9.05
off,0.6,pitcher_strikeouts,compact+box+gbm,3,0.04,mostBooks,both,326,19.42,0,140,1.517,2.12
off,0.7,pitcher_strikeouts,compact+box+gbm,3,0.04,mostBooks,both,365,16.57,0,101,4.923,4.97
on,0.5,pitcher_strikeouts,compact+box+gbm,3,0.0,maxEv,both,228,12.55,0,143,1.886,2.7
on,0.6,pitcher_strikeouts,compact+box+gbm,3,0.0,maxEv,both,267,15.46,0,104,-0.212,-0.22
on,0.7,pitcher_strikeouts,compact+box+gbm,3,0.0,maxEv,both,301,12.65,0,70,3.7,2.59
on,0.5,pitcher_strikeouts,compact+box+gbm,3,0.01,maxEv,both,217,9.68,0,143,1.886,2.7
on,0.6,pitcher_strikeouts,compact+box+gbm,3,0.01,maxEv,both,256,12.59,0,104,-0.212,-0.22
on,0.7,pitcher_strikeouts,compact+box+gbm,3,0.01,maxEv,both,290,9.78,0,70,3.7,2.59
on,0.5,pitcher_strikeouts,compact+box+gbm,3,0.02,maxEv,both,197,14.59,0,143,1.886,2.7
on,0.6,pitcher_strikeouts,compact+box+gbm,3,0.02,maxEv,both,236,17.51,0,104,-0.212,-0.22
on,0.7,pitcher_strikeouts,compact+box+gbm,3,0.02,maxEv,both,270,14.7,0,70,3.7,2.59
on,0.5,pitcher_strikeouts,compact+box+gbm,3,0.04,maxEv,both,100,6.2,0,119,0.579,0.69
on,0.6,pitcher_strikeouts,compact+box+gbm,3,0.04,maxEv,both,126,11.23,0,93,-4.666,-4.34
on,0.7,pitcher_strikeouts,compact+box+gbm,3,0.04,maxEv,both,159,7.83,0,60,-1.568,-0.94
on,0.5,pitcher_strikeouts,compact+box+gbm,3,0.0,mostBooks,both,228,13.06,0,143,1.861,2.66
on,0.6,pitcher_strikeouts,compact+box+gbm,3,0.0,mostBooks,both,267,16.36,0,104,-0.62,-0.64
on,0.7,pitcher_strikeouts,compact+box+gbm,3,0.0,mostBooks,both,301,13.55,0,70,3.094,2.17
on,0.5,pitcher_strikeouts,compact+box+gbm,3,0.01,mostBooks,both,217,10.19,0,143,1.861,2.66
on,0.6,pitcher_strikeouts,compact+box+gbm,3,0.01,mostBooks,both,256,13.49,0,104,-0.62,-0.64
on,0.7,pitcher_strikeouts,compact+box+gbm,3,0.01,mostBooks,both,290,10.68,0,70,3.094,2.17
on,0.5,pitcher_strikeouts,compact+box+gbm,3,0.02,mostBooks,both,197,15.1,0,143,1.861,2.66
on,0.6,pitcher_strikeouts,compact+box+gbm,3,0.02,mostBooks,both,236,18.41,0,104,-0.62,-0.64
on,0.7,pitcher_strikeouts,compact+box+gbm,3,0.02,mostBooks,both,270,15.6,0,70,3.094,2.17
on,0.5,pitcher_strikeouts,compact+box+gbm,3,0.04,mostBooks,both,100,6.2,0,119,1.057,1.26
