arm,innerCut,market,spec,nMembers,tau,collapse,side,aN,aUnits,aPass,bN,bRoi,bUnits
on,0.7,batter_strikeouts,box+gbm,2,0.01,mostBooks,both,886,43.44,1,268,15.169,40.65
on,0.5,batter_strikeouts,box+gbm,2,0.02,mostBooks,both,631,51.55,1,409,6.978,28.54
on,0.6,batter_strikeouts,box+gbm,2,0.02,mostBooks,both,728,40.32,1,312,12.746,39.77
on,0.7,batter_strikeouts,box+gbm,2,0.02,mostBooks,both,816,40.76,1,224,17.556,39.32
on,0.5,batter_strikeouts,box+gbm,2,0.04,mostBooks,both,365,44.13,1,259,10.574,27.39
on,0.6,batter_strikeouts,box+gbm,2,0.04,mostBooks,both,433,37.72,1,191,17.698,33.8
on,0.7,batter_strikeouts,box+gbm,2,0.04,mostBooks,both,490,40.5,1,134,23.146,31.02
off,0.5,batter_strikeouts,box+offset,2,0.0,maxEv,under,580,61.95,1,509,5.802,29.53
off,0.6,batter_strikeouts,box+offset,2,0.0,maxEv,under,685,50.84,1,404,10.061,40.65
off,0.7,batter_strikeouts,box+offset,2,0.0,maxEv,under,797,52.16,1,292,13.469,39.33
off,0.5,batter_strikeouts,box+offset,2,0.01,maxEv,under,559,58.9,1,475,5.085,24.15
off,0.6,batter_strikeouts,box+offset,2,0.01,maxEv,under,658,45.84,1,376,9.896,37.21
off,0.7,batter_strikeouts,box+offset,2,0.01,maxEv,under,761,46.75,1,273,13.297,36.3
off,0.5,batter_strikeouts,box+offset,2,0.02,maxEv,under,512,56.97,1,438,5.655,24.77
off,0.6,batter_strikeouts,box+offset,2,0.02,maxEv,under,604,44.59,1,346,10.738,37.15
off,0.7,batter_strikeouts,box+offset,2,0.02,maxEv,under,697,41.09,1,253,16.068,40.65
off,0.5,batter_strikeouts,box+offset,2,0.04,maxEv,both,414,45.62,1,363,6.806,24.7
off,0.6,batter_strikeouts,box+offset,2,0.04,maxEv,under,487,35.06,1,277,12.895,35.72
off,0.7,batter_strikeouts,box+offset,2,0.04,maxEv,under,558,35.93,1,206,16.915,34.85
off,0.5,batter_strikeouts,box+offset,2,0.0,mostBooks,under,580,61.95,1,509,5.802,29.53
off,0.6,batter_strikeouts,box+offset,2,0.0,mostBooks,under,685,50.84,1,404,10.061,40.65
off,0.7,batter_strikeouts,box+offset,2,0.0,mostBooks,under,797,52.16,1,292,13.469,39.33
off,0.5,batter_strikeouts,box+offset,2,0.01,mostBooks,under,559,58.9,1,475,5.085,24.15
off,0.6,batter_strikeouts,box+offset,2,0.01,mostBooks,under,658,45.84,1,376,9.896,37.21
off,0.7,batter_strikeouts,box+offset,2,0.01,mostBooks,under,761,46.75,1,273,13.297,36.3
off,0.5,batter_strikeouts,box+offset,2,0.02,mostBooks,under,512,56.97,1,438,5.655,24.77
off,0.6,batter_strikeouts,box+offset,2,0.02,mostBooks,under,604,44.59,1,346,10.738,37.15
off,0.7,batter_strikeouts,box+offset,2,0.02,mostBooks,under,697,41.09,1,253,16.068,40.65
off,0.5,batter_strikeouts,box+offset,2,0.04,mostBooks,both,414,45.62,1,363,6.806,24.7
off,0.6,batter_strikeouts,box+offset,2,0.04,mostBooks,under,487,35.06,1,277,12.895,35.72
off,0.7,batter_strikeouts,box+offset,2,0.04,mostBooks,under,558,35.93,1,206,16.915,34.85
on,0.5,batter_strikeouts,box+offset,2,0.0,maxEv,both,674,53.4,1,534,4.57,24.4
on,0.6,batter_strikeouts,box+offset,2,0.0,maxEv,both,790,38.81,1,418,9.329,39.0
on,0.7,batter_strikeouts,box+offset,2,0.0,maxEv,both,913,38.62,1,295,13.284,39.19
on,0.5,batter_strikeouts,box+offset,2,0.01,maxEv,both,651,54.0,1,488,5.999,29.27
on,0.6,batter_strikeouts,box+offset,2,0.01,maxEv,both,759,42.78,1,380,10.658,40.5
on,0.7,batter_strikeouts,box+offset,2,0.01,maxEv,both,874,45.93,1,265,14.093,37.35
on,0.5,batter_strikeouts,box+offset,2,0.02,maxEv,both,615,52.13,1,416,5.659,23.54
on,0.6,batter_strikeouts,box+offset,2,0.02,maxEv,both,709,43.6,1,322,9.961,32.08
on,0.7,batter_strikeouts,box+offset,2,0.02,maxEv,both,805,42.2,1,226,14.814,33.48
on,0.5,batter_strikeouts,box+offset,2,0.04,maxEv,both,336,40.65,1,242,15.382,37.22
on,0.6,batter_strikeouts,box+offset,2,0.04,maxEv,both,401,39.03,1,177,21.942,38.84
on,0.7,batter_strikeouts,box+offset,2,0.04,maxEv,both,449,42.54,1,129,27.392,35.34
on,0.5,batter_strikeouts,box+offset,2,0.0,mostBooks,both,674,53.4,1,534,4.57,24.4
on,0.6,batter_strikeouts,box+offset,2,0.0,mostBooks,both,790,38.81,1,418,9.329,39.0
on,0.7,batter_strikeouts,box+offset,2,0.0,mostBooks,both,913,38.62,1,295,13.284,39.19
on,0.5,batter_strikeouts,box+offset,2,0.01,mostBooks,both,651,54.0,1,488,5.999,29.27
on,0.6,batter_strikeouts,box+offset,2,0.01,mostBooks,both,759,42.78,1,380,10.658,40.5
on,0.7,batter_strikeouts,box+offset,2,0.01,mostBooks,both,874,45.93,1,265,14.093,37.35
on,0.5,batter_strikeouts,box+offset,2,0.02,mostBooks,both,615,52.13,1,416,5.659,23.54
on,0.6,batter_strikeouts,box+offset,2,0.02,mostBooks,both,709,43.6,1,322,9.961,32.08
on,0.7,batter_strikeouts,box+offset,2,0.02,mostBooks,both,805,42.2,1,226,14.814,33.48
on,0.5,batter_strikeouts,box+offset,2,0.04,mostBooks,both,336,40.65,1,242,15.382,37.22
on,0.6,batter_strikeouts,box+offset,2,0.04,mostBooks,both,401,39.03,1,177,21.942,38.84
on,0.7,batter_strikeouts,box+offset,2,0.04,mostBooks,both,449,42.54,1,129,27.392,35.34
off,0.5,batter_strikeouts,box+iso,2,0.0,maxEv,under,649,57.47,1,396,3.365,13.32
off,0.6,batter_strikeouts,box+iso,2,0.0,maxEv,under,753,43.63,1,292,9.301,27.16
off,0.7,batter_strikeouts,box+iso,2,0.0,maxEv,under,839,39.92,1,206,14.987,30.87
off,0.5,batter_strikeouts,box+iso,2,0.01,maxEv,under,623,55.1,1,374,3.096,11.58
off,0.6,batter_strikeouts,box+iso,2,0.01,maxEv,under,726,40.7,1,271,9.588,25.98
off,0.7,batter_strikeouts,box+iso,2,0.01,maxEv,under,807,35.54,1,190,16.39,31.14
off,0.5,batter_strikeouts,box+iso,2,0.02,maxEv,under,583,55.9,1,347,4.026,13.97
off,0.6,batter_strikeouts,box+iso,2,0.02,maxEv,under,683,42.96,1,247,10.891,26.9
off,0.7,batter_strikeouts,box+iso,2,0.02,maxEv,under,758,42.24,1,172,16.064,27.63
off,0.5,batter_strikeouts,box+iso,2,0.04,maxEv,under,503,42.75,1,274,6.675,18.29
off,0.6,batter_strikeouts,box+iso,2,0.04,maxEv,under,590,33.59,1,187,14.681,27.45
off,0.7,batter_strikeouts,box+iso,2,0.04,maxEv,under,648,33.95,1,129,21.0,27.09
off,0.5,batter_strikeouts,box+iso,2,0.0,mostBooks,under,649,57.47,1,396,3.365,13.32
off,0.6,batter_strikeouts,box+iso,2,0.0,mostBooks,under,753,43.63,1,292,9.301,27.16
off,0.7,batter_strikeouts,box+iso,2,0.0,mostBooks,under,839,39.92,1,206,14.987,30.87
off,0.5,batter_strikeouts,box+iso,2,0.01,mostBooks,under,623,55.1,1,374,3.096,11.58
off,0.6,batter_strikeouts,box+iso,2,0.01,mostBooks,under,726,40.7,1,271,9.588,25.98
off,0.7,batter_strikeouts,box+iso,2,0.01,mostBooks,under,807,35.54,1,190,16.39,31.14
off,0.5,batter_strikeouts,box+iso,2,0.02,mostBooks,under,583,55.9,1,347,4.026,13.97
off,0.6,batter_strikeouts,box+iso,2,0.02,mostBooks,under,683,42.96,1,247,10.891,26.9
off,0.7,batter_strikeouts,box+iso,2,0.02,mostBooks,under,758,42.24,1,172,16.064,27.63
off,0.5,batter_strikeouts,box+iso,2,0.04,mostBooks,under,503,42.75,1,274,6.675,18.29
off,0.6,batter_strikeouts,box+iso,2,0.04,mostBooks,under,590,33.59,1,187,14.681,27.45
off,0.7,batter_strikeouts,box+iso,2,0.04,mostBooks,under,648,33.95,1,129,21.0,27.09
on,0.5,batter_strikeouts,box+iso,2,0.0,maxEv,under,676,56.01,1,501,4.294,21.51
on,0.6,batter_strikeouts,box+iso,2,0.0,maxEv,under,795,41.65,1,382,9.392,35.88
on,0.7,batter_strikeouts,box+iso,2,0.0,maxEv,under,922,36.96,1,255,15.907,40.56
on,0.5,batter_strikeouts,box+iso,2,0.01,maxEv,under,665,54.62,1,424,4.432,18.79
on,0.6,batter_strikeouts,box+iso,2,0.01,maxEv,under,775,42.93,1,314,9.711,30.49
on,0.7,batter_strikeouts,box+iso,2,0.01,maxEv,under,877,38.17,1,212,16.626,35.25
on,0.5,batter_strikeouts,box+iso,2,0.02,maxEv,under,651,54.48,1,354,3.208,11.36
on,0.6,batter_strikeouts,box+iso,2,0.02,maxEv,under,754,41.47,1,251,9.706,24.36
on,0.7,batter_strikeouts,box+iso,2,0.02,maxEv,under,835,37.15,1,170,16.872,28.68
on,0.5,batter_strikeouts,box+iso,2,0.04,maxEv,under,379,39.45,1,189,6.643,12.55
on,0.6,batter_strikeouts,box+iso,2,0.04,maxEv,under,456,33.7,1,112,16.339,18.3
on,0.7,batter_strikeouts,box+iso,2,0.04,maxEv,under,490,31.72,0,78,26.006,20.28
on,0.5,batter_strikeouts,box+iso,2,0.0,mostBooks,under,676,56.01,1,501,4.294,21.51
on,0.6,batter_strikeouts,box+iso,2,0.0,mostBooks,under,795,41.65,1,382,9.392,35.88
on,0.7,batter_strikeouts,box+iso,2,0.0,mostBooks,under,922,36.96,1,255,15.907,40.56
on,0.5,batter_strikeouts,box+iso,2,0.01,mostBooks,under,665,54.62,1,424,4.432,18.79
on,0.6,batter_strikeouts,box+iso,2,0.01,mostBooks,under,775,42.93,1,314,9.711,30.49
on,0.7,batter_strikeouts,box+iso,2,0.01,mostBooks,under,877,38.17,1,212,16.626,35.25
on,0.5,batter_strikeouts,box+iso,2,0.02,mostBooks,under,651,54.48,1,354,3.208,11.36
on,0.6,batter_strikeouts,box+iso,2,0.02,mostBooks,under,754,41.47,1,251,9.706,24.36
on,0.7,batter_strikeouts,box+iso,2,0.02,mostBooks,under,835,37.15,1,170,16.872,28.68
on,0.5,batter_strikeouts,box+iso,2,0.04,mostBooks,under,379,39.45,1,189,6.643,12.55
on,0.6,batter_strikeouts,box+iso,2,0.04,mostBooks,under,456,33.7,1,112,16.339,18.3
on,0.7,batter_strikeouts,box+iso,2,0.04,mostBooks,under,490,31.72,0,78,26.006,20.28
off,0.5,batter_strikeouts,gbm+offset,2,0.0,maxEv,both,587,61.68,1,489,6.801,33.26
off,0.6,batter_strikeouts,gbm+offset,2,0.0,maxEv,both,690,50.87,1,386,11.419,44.08
off,0.7,batter_strikeouts,gbm+offset,2,0.0,maxEv,both,790,53.52,1,286,14.484,41.43
off,0.5,batter_strikeouts,gbm+offset,2,0.01,maxEv,both,552,62.69,1,448,7.233,32.4
off,0.6,batter_strikeouts,gbm+offset,2,0.01,maxEv,both,648,50.96,1,352,12.537,44.13
off,0.7,batter_strikeouts,gbm+offset,2,0.01,maxEv,both,739,53.56,1,261,15.912,41.53
off,0.5,batter_strikeouts,gbm+offset,2,0.02,maxEv,under,509,51.28,1,394,9.231,36.37
off,0.6,batter_strikeouts,gbm+offset,2,0.02,maxEv,under,596,40.39,1,307,15.394,47.26
off,0.7,batter_strikeouts,gbm+offset,2,0.02,maxEv,under,675,43.96,1,228,19.161,43.69
off,0.5,batter_strikeouts,gbm+offset,2,0.04,maxEv,both,433,42.81,1,319,9.644,30.77
off,0.6,batter_strikeouts,gbm+offset,2,0.04,maxEv,both,507,33.96,1,245,16.168,39.61
off,0.7,batter_strikeouts,gbm+offset,2,0.04,maxEv,both,577,41.89,1,175,18.106,31.69
off,0.5,batter_strikeouts,gbm+offset,2,0.0,mostBooks,both,587,61.68,1,489,6.801,33.26
off,0.6,batter_strikeouts,gbm+offset,2,0.0,mostBooks,both,690,50.87,1,386,11.419,44.08
off,0.7,batter_strikeouts,gbm+offset,2,0.0,mostBooks,both,790,53.52,1,286,14.484,41.43
off,0.5,batter_strikeouts,gbm+offset,2,0.01,mostBooks,both,552,62.69,1,448,7.233,32.4
off,0.6,batter_strikeouts,gbm+offset,2,0.01,mostBooks,both,648,50.96,1,352,12.537,44.13
off,0.7,batter_strikeouts,gbm+offset,2,0.01,mostBooks,both,739,53.56,1,261,15.912,41.53
off,0.5,batter_strikeouts,gbm+offset,2,0.02,mostBooks,under,509,51.28,1,394,9.231,36.37
off,0.6,batter_strikeouts,gbm+offset,2,0.02,mostBooks,under,596,40.39,1,307,15.394,47.26
off,0.7,batter_strikeouts,gbm+offset,2,0.02,mostBooks,under,675,43.96,1,228,19.161,43.69
off,0.5,batter_strikeouts,gbm+offset,2,0.04,mostBooks,both,433,42.81,1,319,9.644,30.77
off,0.6,batter_strikeouts,gbm+offset,2,0.04,mostBooks,both,507,33.96,1,245,16.168,39.61
off,0.7,batter_strikeouts,gbm+offset,2,0.04,mostBooks,both,577,41.89,1,175,18.106,31.69
on,0.5,batter_strikeouts,gbm+offset,2,0.0,maxEv,both,686,48.82,1,531,5.771,30.64
on,0.6,batter_strikeouts,gbm+offset,2,0.0,maxEv,both,806,33.33,1,411,11.224,46.13
on,0.7,batter_strikeouts,gbm+offset,2,0.0,maxEv,both,917,30.96,1,300,16.165,48.5
on,0.5,batter_strikeouts,gbm+offset,2,0.01,maxEv,both,669,53.1,1,478,6.285,30.04
on,0.6,batter_strikeouts,gbm+offset,2,0.01,maxEv,both,777,40.11,1,370,11.63,43.03
on,0.7,batter_strikeouts,gbm+offset,2,0.01,maxEv,both,880,41.1,1,267,15.747,42.04
on,0.5,batter_strikeouts,gbm+offset,2,0.02,maxEv,both,625,51.32,1,405,7.679,31.1
on,0.6,batter_strikeouts,gbm+offset,2,0.02,maxEv,both,721,39.35,1,309,13.938,43.07
on,0.7,batter_strikeouts,gbm+offset,2,0.02,maxEv,both,808,40.79,1,222,18.75,41.63
on,0.5,batter_strikeouts,gbm+offset,2,0.04,maxEv,both,366,43.01,1,256,10.682,27.35
on,0.6,batter_strikeouts,gbm+offset,2,0.04,maxEv,both,430,34.0,1,192,18.936,36.36
on,0.7,batter_strikeouts,gbm+offset,2,0.04,maxEv,both,489,38.0,1,133,24.328,32.36
on,0.5,batter_strikeouts,gbm+offset,2,0.0,mostBooks,both,686,48.82,1,531,5.771,30.64
on,0.6,batter_strikeouts,gbm+offset,2,0.0,mostBooks,both,806,33.33,1,411,11.224,46.13
on,0.7,batter_strikeouts,gbm+offset,2,0.0,mostBooks,both,917,30.96,1,300,16.165,48.5
on,0.5,batter_strikeouts,gbm+offset,2,0.01,mostBooks,both,669,53.1,1,478,6.285,30.04
on,0.6,batter_strikeouts,gbm+offset,2,0.01,mostBooks,both,777,40.11,1,370,11.63,43.03
on,0.7,batter_strikeouts,gbm+offset,2,0.01,mostBooks,both,880,41.1,1,267,15.747,42.04
on,0.5,batter_strikeouts,gbm+offset,2,0.02,mostBooks,both,625,51.32,1,405,7.679,31.1
on,0.6,batter_strikeouts,gbm+offset,2,0.02,mostBooks,both,721,39.35,1,309,13.938,43.07
on,0.7,batter_strikeouts,gbm+offset,2,0.02,mostBooks,both,808,40.79,1,222,18.75,41.63
on,0.5,batter_strikeouts,gbm+offset,2,0.04,mostBooks,both,366,43.01,1,256,10.682,27.35
on,0.6,batter_strikeouts,gbm+offset,2,0.04,mostBooks,both,430,34.0,1,192,18.936,36.36
on,0.7,batter_strikeouts,gbm+offset,2,0.04,mostBooks,both,489,38.0,1,133,24.328,32.36
off,0.5,batter_strikeouts,gbm+iso,2,0.0,maxEv,under,622,50.92,1,399,6.037,24.09
off,0.6,batter_strikeouts,gbm+iso,2,0.0,maxEv,under,732,36.17,1,289,13.441,38.85
off,0.7,batter_strikeouts,gbm+iso,2,0.0,maxEv,under,809,39.65,1,212,16.681,35.36
off,0.5,batter_strikeouts,gbm+iso,2,0.01,maxEv,under,598,49.77,1,352,6.085,21.42
off,0.6,batter_strikeouts,gbm+iso,2,0.01,maxEv,under,698,35.45,1,252,14.182,35.74
off,0.7,batter_strikeouts,gbm+iso,2,0.01,maxEv,under,771,39.85,1,179,17.507,31.34
off,0.5,batter_strikeouts,gbm+iso,2,0.02,maxEv,under,556,46.26,1,319,5.919,18.88
off,0.6,batter_strikeouts,gbm+iso,2,0.02,maxEv,under,654,32.44,1,221,14.796,32.7
off,0.7,batter_strikeouts,gbm+iso,2,0.02,maxEv,under,723,36.27,1,152,18.99,28.86
off,0.5,batter_strikeouts,gbm+iso,2,0.04,maxEv,under,491,40.53,1,248,3.362,8.34
off,0.6,batter_strikeouts,gbm+iso,2,0.04,maxEv,under,578,26.46,1,161,13.921,22.41
off,0.7,batter_strikeouts,gbm+iso,2,0.04,maxEv,under,631,30.11,1,108,17.371,18.76
off,0.5,batter_strikeouts,gbm+iso,2,0.0,mostBooks,under,622,50.92,1,399,6.037,24.09
off,0.6,batter_strikeouts,gbm+iso,2,0.0,mostBooks,under,732,36.17,1,289,13.441,38.85
off,0.7,batter_strikeouts,gbm+iso,2,0.0,mostBooks,under,809,39.65,1,212,16.681,35.36
off,0.5,batter_strikeouts,gbm+iso,2,0.01,mostBooks,under,598,49.77,1,352,6.085,21.42
off,0.6,batter_strikeouts,gbm+iso,2,0.01,mostBooks,under,698,35.45,1,252,14.182,35.74
off,0.7,batter_strikeouts,gbm+iso,2,0.01,mostBooks,under,771,39.85,1,179,17.507,31.34
off,0.5,batter_strikeouts,gbm+iso,2,0.02,mostBooks,under,556,46.26,1,319,5.919,18.88
off,0.6,batter_strikeouts,gbm+iso,2,0.02,mostBooks,under,654,32.44,1,221,14.796,32.7
off,0.7,batter_strikeouts,gbm+iso,2,0.02,mostBooks,under,723,36.27,1,152,18.99,28.86
off,0.5,batter_strikeouts,gbm+iso,2,0.04,mostBooks,under,491,40.53,1,248,3.362,8.34
off,0.6,batter_strikeouts,gbm+iso,2,0.04,mostBooks,under,578,26.46,1,161,13.921,22.41
off,0.7,batter_strikeouts,gbm+iso,2,0.04,mostBooks,under,631,30.11,1,108,17.371,18.76
on,0.5,batter_strikeouts,gbm+iso,2,0.0,maxEv,under,689,52.46,1,476,3.972,18.91
on,0.6,batter_strikeouts,gbm+iso,2,0.0,maxEv,under,813,37.42,1,352,9.642,33.94
on,0.7,batter_strikeouts,gbm+iso,2,0.0,maxEv,under,921,33.01,1,244,15.717,38.35
on,0.5,batter_strikeouts,gbm+iso,2,0.01,maxEv,under,676,51.16,1,420,3.968,16.67
on,0.6,batter_strikeouts,gbm+iso,2,0.01,maxEv,under,794,37.5,1,302,10.044,30.33
on,0.7,batter_strikeouts,gbm+iso,2,0.01,maxEv,under,888,34.48,1,208,16.031,33.34
on,0.5,batter_strikeouts,gbm+iso,2,0.02,maxEv,both,641,51.75,1,337,5.387,18.15
on,0.6,batter_strikeouts,gbm+iso,2,0.02,maxEv,both,748,39.52,1,230,13.21,30.38
on,0.7,batter_strikeouts,gbm+iso,2,0.02,maxEv,both,820,40.95,1,158,18.326,28.95
on,0.5,batter_strikeouts,gbm+iso,2,0.04,maxEv,both,394,41.93,1,185,-0.935,-1.73
on,0.6,batter_strikeouts,gbm+iso,2,0.04,maxEv,both,469,32.89,1,110,6.64,7.3
on,0.7,batter_strikeouts,gbm+iso,2,0.04,maxEv,both,508,30.39,1,71,13.807,9.8
on,0.5,batter_strikeouts,gbm+iso,2,0.0,mostBooks,under,689,52.46,1,476,3.972,18.91
on,0.6,batter_strikeouts,gbm+iso,2,0.0,mostBooks,under,813,37.42,1,352,9.642,33.94
on,0.7,batter_strikeouts,gbm+iso,2,0.0,mostBooks,under,921,33.01,1,244,15.717,38.35
on,0.5,batter_strikeouts,gbm+iso,2,0.01,mostBooks,under,676,51.16,1,420,3.968,16.67
on,0.6,batter_strikeouts,gbm+iso,2,0.01,mostBooks,under,794,37.5,1,302,10.044,30.33
on,0.7,batter_strikeouts,gbm+iso,2,0.01,mostBooks,under,888,34.48,1,208,16.031,33.34
on,0.5,batter_strikeouts,gbm+iso,2,0.02,mostBooks,both,641,51.75,1,337,5.387,18.15
on,0.6,batter_strikeouts,gbm+iso,2,0.02,mostBooks,both,748,39.52,1,230,13.21,30.38
on,0.7,batter_strikeouts,gbm+iso,2,0.02,mostBooks,both,820,40.95,1,158,18.326,28.95
on,0.5,batter_strikeouts,gbm+iso,2,0.04,mostBooks,both,394,41.93,1,185,-0.935,-1.73
on,0.6,batter_strikeouts,gbm+iso,2,0.04,mostBooks,both,469,32.89,1,110,6.64,7.3
on,0.7,batter_strikeouts,gbm+iso,2,0.04,mostBooks,both,508,30.39,1,71,13.807,9.8
off,0.5,batter_strikeouts,offset+iso,2,0.0,maxEv,under,646,56.96,1,392,3.517,13.79
off,0.6,batter_strikeouts,offset+iso,2,0.0,maxEv,under,750,43.13,1,288,9.591,27.62
off,0.7,batter_strikeouts,offset+iso,2,0.0,maxEv,under,835,40.41,1,203,14.944,30.34
off,0.5,batter_strikeouts,offset+iso,2,0.01,maxEv,under,617,56.14,1,371,3.443,12.77
off,0.6,batter_strikeouts,offset+iso,2,0.01,maxEv,under,720,41.74,1,268,10.141,27.18
off,0.7,batter_strikeouts,offset+iso,2,0.01,maxEv,under,801,38.18,1,187,16.433,30.73
off,0.5,batter_strikeouts,offset+iso,2,0.02,maxEv,under,577,55.35,1,343,3.746,12.85
off,0.6,batter_strikeouts,offset+iso,2,0.02,maxEv,under,677,42.42,1,243,10.609,25.78
off,0.7,batter_strikeouts,offset+iso,2,0.02,maxEv,under,750,40.44,1,170,16.33,27.76
off,0.5,batter_strikeouts,offset+iso,2,0.04,maxEv,under,491,40.32,1,270,6.371,17.2
off,0.6,batter_strikeouts,offset+iso,2,0.04,maxEv,under,578,31.15,1,183,14.409,26.37
off,0.7,batter_strikeouts,offset+iso,2,0.04,maxEv,under,635,30.87,1,126,21.15,26.65
off,0.5,batter_strikeouts,offset+iso,2,0.0,mostBooks,under,646,56.96,1,392,3.517,13.79
off,0.6,batter_strikeouts,offset+iso,2,0.0,mostBooks,under,750,43.13,1,288,9.591,27.62
off,0.7,batter_strikeouts,offset+iso,2,0.0,mostBooks,under,835,40.41,1,203,14.944,30.34
off,0.5,batter_strikeouts,offset+iso,2,0.01,mostBooks,under,617,56.14,1,371,3.443,12.77
off,0.6,batter_strikeouts,offset+iso,2,0.01,mostBooks,under,720,41.74,1,268,10.141,27.18
off,0.7,batter_strikeouts,offset+iso,2,0.01,mostBooks,under,801,38.18,1,187,16.433,30.73
off,0.5,batter_strikeouts,offset+iso,2,0.02,mostBooks,under,577,55.35,1,343,3.746,12.85
off,0.6,batter_strikeouts,offset+iso,2,0.02,mostBooks,under,677,42.42,1,243,10.609,25.78
off,0.7,batter_strikeouts,offset+iso,2,0.02,mostBooks,under,750,40.44,1,170,16.33,27.76
off,0.5,batter_strikeouts,offset+iso,2,0.04,mostBooks,under,491,40.32,1,270,6.371,17.2
off,0.6,batter_strikeouts,offset+iso,2,0.04,mostBooks,under,578,31.15,1,183,14.409,26.37
off,0.7,batter_strikeouts,offset+iso,2,0.04,mostBooks,under,635,30.87,1,126,21.15,26.65
on,0.5,batter_strikeouts,offset+iso,2,0.0,maxEv,under,675,55.51,1,491,3.821,18.76
on,0.6,batter_strikeouts,offset+iso,2,0.0,maxEv,under,795,41.98,1,371,8.704,32.29
on,0.7,batter_strikeouts,offset+iso,2,0.0,maxEv,under,917,35.96,1,249,15.388,38.32
on,0.5,batter_strikeouts,offset+iso,2,0.01,maxEv,under,665,54.62,1,422,4.172,17.6
on,0.6,batter_strikeouts,offset+iso,2,0.01,maxEv,under,776,43.76,1,311,9.155,28.47
on,0.7,batter_strikeouts,offset+iso,2,0.01,maxEv,under,876,37.73,1,211,16.351,34.5
on,0.5,batter_strikeouts,offset+iso,2,0.02,maxEv,under,647,53.74,1,354,3.24,11.47
on,0.6,batter_strikeouts,offset+iso,2,0.02,maxEv,under,751,41.57,1,250,9.457,23.64
on,0.7,batter_strikeouts,offset+iso,2,0.02,maxEv,under,832,37.25,1,169,16.546,27.96
on,0.5,batter_strikeouts,offset+iso,2,0.04,maxEv,under,384,39.43,1,185,5.539,10.25
on,0.6,batter_strikeouts,offset+iso,2,0.04,maxEv,under,460,33.3,1,109,15.024,16.38
on,0.7,batter_strikeouts,offset+iso,2,0.04,maxEv,under,494,31.32,0,75,24.481,18.36
on,0.5,batter_strikeouts,offset+iso,2,0.0,mostBooks,under,675,55.51,1,491,3.821,18.76
on,0.6,batter_strikeouts,offset+iso,2,0.0,mostBooks,under,795,41.98,1,371,8.704,32.29
on,0.7,batter_strikeouts,offset+iso,2,0.0,mostBooks,under,917,35.96,1,249,15.388,38.32
on,0.5,batter_strikeouts,offset+iso,2,0.01,mostBooks,under,665,54.62,1,422,4.172,17.6
on,0.6,batter_strikeouts,offset+iso,2,0.01,mostBooks,under,776,43.76,1,311,9.155,28.47
on,0.7,batter_strikeouts,offset+iso,2,0.01,mostBooks,under,876,37.73,1,211,16.351,34.5
on,0.5,batter_strikeouts,offset+iso,2,0.02,mostBooks,under,647,53.74,1,354,3.24,11.47
on,0.6,batter_strikeouts,offset+iso,2,0.02,mostBooks,under,751,41.57,1,250,9.457,23.64
on,0.7,batter_strikeouts,offset+iso,2,0.02,mostBooks,under,832,37.25,1,169,16.546,27.96
on,0.5,batter_strikeouts,offset+iso,2,0.04,mostBooks,under,384,39.43,1,185,5.539,10.25
on,0.6,batter_strikeouts,offset+iso,2,0.04,mostBooks,under,460,33.3,1,109,15.024,16.38
on,0.7,batter_strikeouts,offset+iso,2,0.04,mostBooks,under,494,31.32,0,75,24.481,18.36
off,0.5,batter_strikeouts,price+compact+box,3,0.0,maxEv,both,661,57.32,1,545,6.434,35.07
off,0.6,batter_strikeouts,price+compact+box,3,0.0,maxEv,both,775,47.7,1,431,10.367,44.68
off,0.7,batter_strikeouts,price+compact+box,3,0.0,maxEv,both,902,45.45,1,304,15.439,46.93
off,0.5,batter_strikeouts,price+compact+box,3,0.01,maxEv,both,621,64.01,1,492,8.009,39.41
off,0.6,batter_strikeouts,price+compact+box,3,0.01,maxEv,both,725,58.17,1,388,11.661,45.24
off,0.7,batter_strikeouts,price+compact+box,3,0.01,maxEv,both,837,61.71,1,276,15.111,41.71
off,0.5,batter_strikeouts,price+compact+box,3,0.02,maxEv,both,567,68.52,1,432,6.117,26.43
off,0.6,batter_strikeouts,price+compact+box,3,0.02,maxEv,both,666,61.44,1,333,10.064,33.51
off,0.7,batter_strikeouts,price+compact+box,3,0.02,maxEv,both,761,59.96,1,238,14.701,34.99
off,0.5,batter_strikeouts,price+compact+box,3,0.04,maxEv,both,383,43.65,1,252,14.363,36.19
off,0.6,batter_strikeouts,price+compact+box,3,0.04,maxEv,both,445,38.45,1,190,21.788,41.4
off,0.7,batter_strikeouts,price+compact+box,3,0.04,maxEv,both,500,41.84,1,135,28.152,38.01
off,0.5,batter_strikeouts,price+compact+box,3,0.0,mostBooks,both,661,57.32,1,545,6.434,35.07
off,0.6,batter_strikeouts,price+compact+box,3,0.0,mostBooks,both,775,47.7,1,431,10.367,44.68
off,0.7,batter_strikeouts,price+compact+box,3,0.0,mostBooks,both,902,45.45,1,304,15.439,46.93
off,0.5,batter_strikeouts,price+compact+box,3,0.01,mostBooks,both,621,64.01,1,492,8.009,39.41
off,0.6,batter_strikeouts,price+compact+box,3,0.01,mostBooks,both,725,58.17,1,388,11.661,45.24
